LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01002011,Haringey 030D,"POLYGON ((-0.1475456940967147 51.58622592934768, -0.1475312239494112 51.584829208415314, -0.1468867982955075 51.58400870231724, -0.1462637878154111 51.582543388679824, -0.1465016633605464 51.58187997243509, -0.1456381962501678 51.581556552314794, -0.1461372277292313 51.58130858468605, -0.1431751224790277 51.5806834076941, -0.141594673016528 51.58070168889928, -0.1402306189440339 51.58019575745625, -0.13981388464555 51.58032768960549, -0.139943651080503 51.57977881719194, -0.1388868684814606 51.580076778864616, -0.13831614629926 51.579120878724055, -0.1391548537172152 51.57890468558525, -0.1400107790601996 51.57868688896779, -0.1404862574943756 51.5788829771796, -0.1436831761289238 51.5788009167221, -0.1438588636446272 51.57859659143393, -0.1462030993110292 51.57807193565006, -0.144276928246509 51.57730495954448, -0.1444134905331089 51.576741460184365, -0.1446547846773436 51.57657622698779, -0.147351308255753 51.57773017405559, -0.1480582838748823 51.57758630398038, -0.1483557763675883 51.57665742444991, -0.1478473382338499 51.576500765250536, -0.1483574601011386 51.57519309984585, -0.148651121592006 51.57539359687293, -0.14950272563317 51.575016830388215, -0.1497185020501566 51.5752859495568, -0.1503687270570326 51.57518267990423, -0.1508387523535355 51.57576115932534, -0.1502451216618868 51.57621634238082, -0.1508263782619242 51.57739339198402, -0.1515490655275342 51.578278299783186, -0.1522837105492875 51.57791753868093, -0.1527281626345965 51.5780398813498, -0.1528065190307827 51.5784893860297, -0.1528391190795591 51.578926219500744, -0.1537810760777023 51.57966588377097, -0.1535188997314434 51.57994968652916, -0.154539689275866 51.580877590635716, -0.1556121792490593 51.58132351434495, -0.1553543861383748 51.58147630786365, -0.1565632549027226 51.58248677750411, -0.1582124089787395 51.5832790743126, -0.1579291842353591 51.583450331373875, -0.156312226212208 51.58304114473163, -0.1548073312141623 51.58317823202594, -0.1519434226987309 51.58549100100527, -0.1515135617644811 51.585780980168565, -0.1510447061878691 51.58546293418612, -0.1480844202934913 51.58622290336217, -0.1475456940967147 51.58622592934768))",19.385,18.742,6.941,7.718,45.305,30.598,41.216,21.449607,19.0192415,5
E01000174,Barnet 006D,"POLYGON ((-0.1687383501099296 51.64376688023383, -0.1681775429740976 51.6433452152224, -0.1663200825760454 51.6436186510097, -0.1662702272482535 51.6432974588934, -0.1654900431913054 51.64328527187822, -0.1655749636199815 51.64366502150743, -0.1652805472604378 51.643608499870254, -0.1644738504712202 51.64343670117829, -0.1630563736204832 51.64295898371253, -0.1624734507248218 51.64349486796375, -0.1616401118861434 51.6433881686691, -0.1622851648937329 51.642875462932714, -0.1602491676881032 51.64125913480192, -0.1619174622140428 51.64053170817645, -0.1612498790410648 51.639813246067675, -0.1619997449108562 51.63947182316473, -0.1627190308580921 51.640398020994205, -0.1633732610503166 51.64062685049773, -0.1637394705962293 51.64050626343554, -0.1633985065713405 51.64022487574574, -0.1647394422584246 51.63914674100571, -0.1656508724150904 51.64005372183749, -0.1666302714505966 51.639835057272165, -0.1678828675383369 51.64204911705433, -0.1683148397876679 51.64174590118671, -0.1676452328743857 51.64073089668534, -0.168471895427191 51.64041059402989, -0.1687623856818726 51.640847555635084, -0.1696286642562618 51.642400166619886, -0.1685755416288332 51.64231577214968, -0.1683151277893232 51.64264683484967, -0.1689132648101958 51.64337978319866, -0.1687383501099296 51.64376688023383))",21.284,12.189,7.216,5.642,10.866,35.024,29.42,16.271085,16.8391423,5
E01002214,Harrow 031A,"POLYGON ((-0.3765834592185554 51.564961162379674, -0.3762903048057545 51.56454050780969, -0.3757326703759322 51.564753431957215, -0.3748178806459973 51.56378144459147, -0.3761880303378338 51.562989946495506, -0.3765451980010261 51.56277228676689, -0.375859630397608 51.561854994308845, -0.3764523759172992 51.561160304536614, -0.3761107898857143 51.56076468770863, -0.3773812387060094 51.56038463637188, -0.3770292049303156 51.56003807396521, -0.3782409022207224 51.55967691169736, -0.3792727046264365 51.559372025409694, -0.3795650464905452 51.55974031817192, -0.3801093973476113 51.55958190111777, -0.3803592981318797 51.56031464363496, -0.3803498324868135 51.56054007289673, -0.3808795916081506 51.5613480114499, -0.3823825180404961 51.562895970251866, -0.3819696091296159 51.56307194666621, -0.3794811286170727 51.564181215967906, -0.3790400013061099 51.564380414923285, -0.3790008488916569 51.56439489104085, -0.377938855014358 51.56487757396343, -0.3775663701625922 51.56453377927937, -0.3765834592185554 51.564961162379674))",21.665,16.303,11.776,3.983,23.26,45.76,13.544,18.348717,17.8601358,5
E01033730,Greenwich 035D,"MULTIPOLYGON (((-0.01650764026309 51.48133526144436, -0.017116525834106 51.48040948337273, -0.0178752482959238 51.4808801212434, -0.0176524548509638 51.48132069279278, -0.01650764026309 51.48133526144436)), ((-0.0150135957105696 51.47843147723863, -0.0145107486083747 51.47822714696294, -0.0128557352612439 51.47838276714921, -0.0122813353050223 51.47794035562893, -0.0121972341396071 51.47791614229992, -0.0138994869933827 51.47757180146243, -0.013600410336743 51.47727440002972, -0.014140177286586 51.47750667950033, -0.0154503166412136 51.47713026087949, -0.0151969278666443 51.47667824292493, -0.0171256746145792 51.47658197632728, -0.0171197331372859 51.47631785908567, -0.0166428321302652 51.47630979272767, -0.017335128186444 51.47529092887898, -0.0179610261777625 51.47551374816468, -0.0185395894685616 51.47573671733721, -0.0188716296860037 51.47542342917155, -0.0201650043190017 51.47507769086688, -0.0199249423654678 51.47443082957498, -0.0206342199716017 51.47402755001037, -0.0213694578969178 51.47427394135155, -0.0218532946612854 51.4752206196815, -0.0211540151738212 51.47523765007428, -0.0203913882664079 51.475756244704925, -0.020524128766473 51.476548944086744, -0.019001065328968 51.47706817794343, -0.0189850608258171 51.478181689248075, -0.01842161782296 51.47931890786644, -0.0168866080762769 51.48006567090527, -0.015796115127759 51.48141088350329, -0.0149546868213025 51.48140706380127, -0.0148948255857581 51.48112727668019, -0.0156463486482045 51.4807353264365, -0.0164863988201702 51.479860153627044, -0.0160955854433809 51.47970004520423, -0.0151883408107982 51.47934269837248, -0.0149084331230881 51.479223599536745, -0.0140040382271054 51.479088834063525, -0.0145494293060876 51.47846858160595, -0.0150135957105696 51.47843147723863)))",17.798,7.355,7.628,9.526,24.084,50.993,26.251,17.398719000000003,16.7266703,5
E01002363,Havering 020D,"POLYGON ((0.2125403166412375 51.5617997081166, 0.212682687268171 51.56129615515964, 0.2137295697317864 51.56126387808549, 0.2152134540621758 51.56125466294483, 0.2152878652264715 51.56104433501253, 0.2148488061111247 51.5609242965446, 0.214980861124818 51.56012295584129, 0.2150504039947857 51.558896010499005, 0.2129154395544437 51.558596767086684, 0.2097232051589896 51.558680186774524, 0.2095506866219561 51.55848050277798, 0.2096563316940812 51.558350957831834, 0.2104372320935148 51.55839102211422, 0.2107641424644075 51.55813806108536, 0.2105831280782151 51.55788878103022, 0.2110759250840349 51.55771517582449, 0.2104521844433099 51.557462350591535, 0.2101319752941803 51.55612143780133, 0.2123154405752946 51.55603940807645, 0.2124709473637167 51.55569562666166, 0.2122427553283463 51.55516948433323, 0.2096404414696019 51.555326184397885, 0.2089116603972731 51.55506704721147, 0.2085944636130233 51.555443445634616, 0.2078627772023887 51.55548524070062, 0.2077767808915895 51.5552656611307, 0.2054871929993703 51.555932592434, 0.2035728588706401 51.55603879260044, 0.2036027036433177 51.55635088747935, 0.2047929748648626 51.557219348854154, 0.2073895883082888 51.55853742775976, 0.2080616831412306 51.5592252981321, 0.2088950405650664 51.5594207716775, 0.2095406848776033 51.5601702923613, 0.210231183940908 51.56007616936344, 0.2106855683795422 51.56006909156019, 0.2116476194717454 51.56075785335344, 0.2111618838904212 51.561408633928224, 0.2118098629732568 51.561376310897664, 0.2125403166412375 51.5617997081166))",24.112,17.262,27.823,8.763,13.233,20.386,10.585,18.359231999999995,18.9021028,5
E01000036,Barking and Dagenham 010B,"POLYGON ((0.1579166748134938 51.54884487419918, 0.1607895905977745 51.54720351377845, 0.1631487676624725 51.54733676035571, 0.1635729873792472 51.54699107582406, 0.1643231686848853 51.546937506590645, 0.1641237789696497 51.546298619875664, 0.1648871908030934 51.54609652888472, 0.1652021969065181 51.545297752973546, 0.1656685737750035 51.545385564779686, 0.1654473070773699 51.54566821197486, 0.1657828310133744 51.5457852195602, 0.1666916614975728 51.54556570142732, 0.1662349341275299 51.546145056428976, 0.1680181543661382 51.54731269292662, 0.1689052261279221 51.54780066738696, 0.179204847924638 51.54816365848598, 0.1792131947571944 51.54635781816119, 0.1785486229751686 51.54624376786957, 0.1738278581885513 51.54543022718229, 0.1726167217376479 51.54522299711437, 0.1671957939436379 51.54429850512928, 0.1661884250266163 51.544130528855945, 0.1615120597354166 51.5433107199016, 0.161499420253117 51.54388086508588, 0.1603724382792466 51.5444847580912, 0.1597062568181455 51.54531271164458, 0.1587653021333434 51.546409585902545, 0.15852607315989 51.54777330874643, 0.1572898792570616 51.54774841437277, 0.1572261710162087 51.548307285251504, 0.1566991777696353 51.548347056374226, 0.1564544152313231 51.548713526438604, 0.1579166748134938 51.54884487419918))",18.143,13.593,15.39,12.465,25.283,38.43,26.273,19.269723000000003,18.6689716,5
E01000144,Barnet 038C,"POLYGON ((-0.196126419314251 51.57457502205402, -0.1956695591562863 51.572848533294454, -0.1955595689525023 51.57194438657625, -0.1993034462835995 51.57342590750554, -0.1996887212579022 51.57317104047372, -0.2000884139865567 51.572916393329145, -0.1992570457504732 51.57240905911681, -0.1969763167623668 51.57169080800368, -0.1973438613011322 51.57170608548636, -0.1973767354367225 51.57124021064876, -0.2006201165624938 51.57257471779624, -0.2011220488505113 51.57226025300163, -0.1998373779179835 51.571567348897425, -0.2009783837924616 51.570980425502206, -0.2022256670585298 51.571571994037484, -0.2016821352407501 51.5719006544065, -0.2028277320804198 51.5725123115061, -0.2018543684214231 51.57262349142636, -0.2017726164164474 51.57346020023964, -0.2010918791441165 51.573971925914144, -0.2026399977139715 51.574844354523236, -0.2008917309415142 51.576052322738924, -0.2004699321634743 51.576335517077375, -0.1971172429186474 51.577071194437266, -0.1966933814832511 51.576031397381854, -0.196126419314251 51.57457502205402))",16.148,16.52,7.483,3.597,36.703,37.053,28.308,18.338052,16.468422999999998,6
E01002733,Islington 007C,"POLYGON ((-0.1187361952061088 51.562279004200555, -0.1184960285475317 51.56208653634016, -0.118098210218444 51.5622869741897, -0.1172400607775735 51.56164767344614, -0.1171475796675424 51.56156877329436, -0.1175555048729199 51.56128634563328, -0.1178449106143926 51.56152232855546, -0.1183287449953455 51.56092330413043, -0.1187458317784007 51.56073668115755, -0.1194984031278931 51.56007648630002, -0.1209519068093428 51.55937450348148, -0.1216568783332181 51.55950654216375, -0.1213627486791673 51.559973847600375, -0.1211008978077068 51.56056477602973, -0.120081462856821 51.56060900225106, -0.1206211779397986 51.56096315681342, -0.1211130750436925 51.560801023194635, -0.1218981695934139 51.560542244920605, -0.1229966309592644 51.56016694173571, -0.1240560984518739 51.56103324138212, -0.1235958154610327 51.56121615288363, -0.1214498465802752 51.56209564682084, -0.1204359043885553 51.562500238253314, -0.1203169574156535 51.56255110057273, -0.1187935071081068 51.56315772240565, -0.118538131353613 51.563252508881966, -0.1181580995051866 51.562442128515485, -0.1187361952061088 51.562279004200555))",20.327,11.654,0.767,12.076,48.239,20.838,34.168,18.531315,15.4981049,6
E01003840,Richmond upon Thames 013A,"POLYGON ((-0.3730526800107629 51.45744428300544, -0.3727396252194802 51.45700142726547, -0.3723697760778157 51.457196418037725, -0.3716562178969658 51.45713469634803, -0.3696199138197126 51.45694135270042, -0.3686086037413642 51.45686975249092, -0.3681338595566481 51.45716980267591, -0.3679412312020279 51.45606986685411, -0.3679409039585875 51.4540824732008, -0.3676940047926967 51.452867865804755, -0.3683570725518124 51.45312583278073, -0.3684725736976494 51.4531690387268, -0.3705386985737708 51.45424771834422, -0.3713732596574801 51.45527515199103, -0.3719439104445249 51.45475170199178, -0.3733638496954718 51.453421669299146, -0.3750952799217912 51.45244082929298, -0.3772077860671002 51.452093120333444, -0.3775195454885782 51.452124600946576, -0.3751873394381899 51.45441944871959, -0.3744069331545039 51.455207114686196, -0.3753265975108621 51.45615899477666, -0.3747568791767682 51.45655789413044, -0.3730526800107629 51.45744428300544))",18.222,11.696,7.331,2.314,20.141,31.105,21.596,14.807931000000002,14.272867,6
E01002719,Islington 016B,"POLYGON ((-0.0968340147083648 51.54495716646996, -0.096562620213959 51.54444877800174, -0.0960144094274806 51.544486148567714, -0.0958984602337805 51.543530151769616, -0.0956828490909057 51.54328920464979, -0.0947453840678494 51.5437467291491, -0.0944232835644771 51.54359219486964, -0.0949007353112048 51.54307134205812, -0.0946349067152655 51.54267007713075, -0.0943450062340377 51.542053930928, -0.0947395107287172 51.54192866116076, -0.0945482617196734 51.54167376440116, -0.0943804487303904 51.541423015866165, -0.0958569778825183 51.5406224669465, -0.0959225009894636 51.54064504056909, -0.0979088451458772 51.541722068376835, -0.0981129995545188 51.54183633696431, -0.098236424569903 51.54233837570324, -0.0991169931568076 51.54412325504512, -0.0990636851116089 51.54417596866731, -0.1003530076136191 51.54613089011682, -0.1004743250741014 51.54632977239385, -0.098579242170799 51.54679126935259, -0.0973249354745822 51.547143349487094, -0.0965137333030377 51.54610433386397, -0.0968340147083648 51.54495716646996))",15.748,13.281,10.289,7.608,37.381,18.515,27.576,16.710516000000002,14.6034903,6
E01000377,Bexley 019D,"POLYGON ((0.1757405517675886 51.45976988696153, 0.1768110872077954 51.45914713173888, 0.1771911976187092 51.45949545660822, 0.1772244490707472 51.45947271628807, 0.1784885020765931 51.45828279713843, 0.1806437814206528 51.45782547434558, 0.1807773236111383 51.45698050054563, 0.183202001053479 51.45688296301189, 0.1832662041584737 51.45546440075345, 0.1847834188478889 51.45581215486404, 0.1853687491695072 51.45549672281319, 0.1883313985569552 51.45604397989088, 0.188396629974659 51.455602105409824, 0.1873656506321232 51.4554145103894, 0.1878017779437131 51.454300232779005, 0.1871650277294561 51.454195782670304, 0.1874586971552405 51.45426054680566, 0.1868987203207628 51.455370479025355, 0.184407284472778 51.454939875658795, 0.184750466239317 51.454644921588745, 0.1834706652406055 51.45403026658711, 0.1797633957668924 51.45355968828221, 0.1793813408708583 51.45339592585509, 0.1797586106755557 51.45286887324106, 0.1791712162979844 51.452942215597616, 0.1793321905659745 51.453276351713164, 0.1788752171594892 51.453637543079175, 0.1772618921543578 51.453398838640815, 0.1767295001212827 51.453979861867495, 0.1792389675536569 51.45438978853541, 0.1792615576485172 51.45463257474705, 0.1792436994581963 51.45475537319685, 0.1792272170540643 51.455029147211675, 0.1784292718788066 51.45506459157587, 0.1786829622855075 51.45565715426863, 0.1780087538059316 51.45567986387605, 0.1775050325964561 51.455081647907335, 0.1763291388205406 51.45515836173192, 0.1757430342656487 51.45482428982842, 0.1751653661738275 51.45498297251402, 0.1749031207818524 51.4539647257747, 0.1757304967077665 51.453906528386426, 0.1753647559212547 51.453543435517595, 0.1734469074099754 51.453716767464684, 0.1731199249968054 51.45414112033477, 0.1723070568406776 51.45357400069579, 0.1709336081762125 51.45321596819985, 0.1705477925914218 51.45335085848613, 0.1720406211588694 51.45425245795059, 0.1714371461457764 51.45429149029518, 0.1722265229349588 51.455703212534694, 0.1718773610075826 51.45653506642234, 0.1708917710554554 51.456772104922614, 0.1712663703697921 51.457558310453955, 0.172185474271508 51.457358949520426, 0.1727027628955092 51.45767999790087, 0.1707837896648793 51.45819386938257, 0.1721886437073867 51.459206810772194, 0.1733794919092031 51.458762912956814, 0.1737339599755796 51.459273858529826, 0.1757405517675886 51.45976988696153))",8.296,12.909,15.852,3.723,18.521,21.895,11.966,12.285276,11.656015099999998,7
E01004717,Westminster 011D,"POLYGON ((-0.1512656011722484 51.523184513506315, -0.1513091237809764 51.522465800977116, -0.151967043647932 51.522593070620225, -0.152637238821643 51.52184719818242, -0.1517635364765173 51.52172357349005, -0.1523602589859696 51.521343986670914, -0.1519715071504943 51.52108240403383, -0.1513772013454183 51.521116841521696, -0.1515026164080102 51.520745333214094, -0.1510212422198308 51.52077287978005, -0.150463003844301 51.51951192009067, -0.1509992571467549 51.51943944226564, -0.15093194139439 51.518976859721164, -0.1510911601380285 51.519046885177474, -0.1512663661085224 51.51844234821271, -0.1520048810327104 51.51798364299618, -0.1520035132708139 51.51817731961115, -0.1533726450979277 51.51814094408238, -0.1539306990097789 51.51843563557356, -0.1542609169762328 51.51850904932573, -0.1531828986499424 51.518947091423335, -0.1544878763152205 51.51883919154641, -0.1548185440060867 51.51935449235218, -0.1552157165642974 51.519642797807876, -0.1541645857846773 51.52022251673801, -0.1535081645860958 51.52008276527537, -0.1536013985475934 51.520676432832765, -0.1546780594314179 51.520619862423054, -0.1544579380844431 51.52166170306541, -0.1535242905783373 51.521415327181884, -0.1531406932063563 51.52158197961025, -0.1535612741881215 51.521924335195635, -0.1531506926705504 51.52177911733672, -0.1528009211537145 51.522060146055225, -0.1531848470731001 51.522049402520686, -0.1533401363952358 51.52287789653712, -0.1525793600579586 51.52308857974526, -0.1512656011722484 51.523184513506315))",2.761,0.709,0.046,0.397,9.14,16.826,94.469,12.04101,12.346474999999998,7
E01033571,Richmond upon Thames 004H,"POLYGON ((-0.2769749464735799 51.47500537649027, -0.2763648532154628 51.47488556063804, -0.276845467861201 51.47553950237605, -0.2761612547142076 51.47573627113988, -0.2751430320095877 51.47492086527583, -0.2760192237167346 51.47453819244202, -0.2755788600148628 51.47423334898179, -0.2763146353769149 51.47295305453178, -0.2782541361822395 51.472678406071275, -0.2796277330083362 51.47319769998374, -0.2798446142723416 51.47222914400472, -0.2808316088727301 51.47219399896285, -0.2811157896940761 51.471665940401074, -0.2806988100967819 51.47098439807157, -0.2781538879457868 51.47070734375783, -0.2767580968768205 51.46996325497586, -0.2768398119565 51.46907113113231, -0.2772652797907745 51.46901579398143, -0.2802839791825545 51.46852666802858, -0.2805643706489734 51.46900742305613, -0.2820925894013678 51.46865618852451, -0.2820677586858398 51.46890329593027, -0.2828874381548632 51.46898963382715, -0.281947366143752 51.471893352043956, -0.2826480430642305 51.47232573795336, -0.2832454427184923 51.469302578385175, -0.2847185560127114 51.47097750867365, -0.285958556411968 51.470696122480334, -0.286602517555486 51.47078312961436, -0.2861626342371775 51.472753816035336, -0.2854613019964438 51.472637434884405, -0.284528422686874 51.473380168707784, -0.2840628534967996 51.472542800024414, -0.2834419582523766 51.47243495759991, -0.2824469807547009 51.47554075229501, -0.280645758600016 51.47519062860643, -0.2797935176213192 51.474894454777335, -0.2797938600060503 51.47542126195653, -0.2807203676395316 51.47600745958646, -0.2790850314892286 51.47690994926527, -0.2783895803700439 51.47629268145318, -0.2769749464735799 51.47500537649027))",13.992,15.76,2.508,4.039,24.796,14.954,23.866,13.494333,12.3458566,7
E01000182,Barnet 029E,"POLYGON ((-0.1602087359487952 51.58972557120755, -0.1602000520765463 51.58804526294182, -0.1586437314737001 51.588007321711146, -0.1586474093189708 51.586666749945216, -0.1573953030317521 51.586504964399346, -0.1571767095037159 51.58620283208293, -0.1579474509141222 51.58619477106178, -0.1580071878347935 51.58574387723977, -0.1596113207065301 51.58451306818631, -0.1601140697390646 51.58474978034339, -0.1605769314282759 51.585037121730785, -0.1611265621500874 51.58541788486268, -0.1613974702223953 51.585300723176154, -0.162631344927422 51.58600233505008, -0.1653427410615063 51.58747954050607, -0.1660464778494745 51.587896985908785, -0.1679414361325002 51.589280779217226, -0.1656529337439651 51.58939470209846, -0.1653792496270792 51.58898488615556, -0.1652538237689081 51.58905992712172, -0.164106727643922 51.58910356864238, -0.1634195763636685 51.58961036477402, -0.163487910266246 51.590018968491265, -0.1597975702646374 51.59055957068963, -0.159798122362194 51.58976033678047, -0.1602087359487952 51.58972557120755))",3.062,1.945,0.178,0.393,12.015,20.347,40.825,8.010051,7.6045643,8
E01000775,Bromley 024C,"POLYGON ((-0.016548050153597 51.39532010655761, -0.014402787100143 51.39286051308858, -0.0140551244190133 51.39209849549108, -0.0136499259897417 51.39205515187525, -0.0136754234552936 51.39134467457303, -0.0133373504737584 51.39139275574299, -0.0118279148113624 51.38891000606352, -0.0114630381905122 51.38760814493482, -0.0148821852851051 51.38770307810292, -0.0159196468837048 51.38818603020804, -0.016602406347284 51.38776949595581, -0.0166809422783205 51.38777241716062, -0.0185845417109248 51.38786199988698, -0.0180709528597687 51.38540333519823, -0.020551864110209 51.38507137336715, -0.0229164898324913 51.38695805664055, -0.0232948346552097 51.3858617501888, -0.0237825677726411 51.386412865464045, -0.0251453497767009 51.38643564634364, -0.0248454001286596 51.38667025759786, -0.0260923579587356 51.38782166022528, -0.0268832900062234 51.387610216462306, -0.0284276358729672 51.38946700626088, -0.0273492231614422 51.3903438636951, -0.0285206109738556 51.390872185966046, -0.0280975182891752 51.39119181968287, -0.028147332120793 51.39121301774352, -0.0315785422294734 51.392470793266185, -0.0311173863052135 51.39349098485637, -0.0300860900267474 51.393566474263714, -0.0291488280260319 51.39285063206462, -0.0280310905532526 51.39351856994316, -0.0284246014752303 51.39446492189858, -0.0307572163434713 51.394949795947994, -0.0315177982683617 51.39525819654399, -0.0311437798554847 51.395864339766455, -0.0292051193896102 51.39585382515952, -0.0292373195525801 51.39649668629773, -0.0287308541581182 51.39666961439384, -0.0284987272684147 51.39631298439731, -0.0273544089119154 51.39654164718801, -0.0256179904797169 51.39612900162258, -0.0241358265014698 51.39561567187771, -0.0240919533552659 51.39534878998011, -0.0231335935054446 51.39469852390338, -0.0208248537789474 51.3966687035826, -0.0196546888639867 51.39713454371519, -0.0196911916288284 51.39762077224194, -0.0179707375576984 51.399011035267954, -0.0175478250220179 51.397428178836726, -0.0179273384649531 51.39600202664941, -0.016548050153597 51.39532010655761))",4.148,1.865,4.806,0.065,7.027,36.597,13.639,7.335968999999999,7.373020500000001,8
E01000842,Camden 011A,"POLYGON ((-0.165261617516342 51.54729348765912, -0.1647091975273467 51.5469594382476, -0.1646458988079561 51.54681458710466, -0.1646475159828526 51.5460844717973, -0.1656682015049004 51.546268080673, -0.1660529752359194 51.54589439056492, -0.1657062624476934 51.54514597050229, -0.1661813655611921 51.54508722240827, -0.1678938783980882 51.54553974255362, -0.1687313193067652 51.545274600399765, -0.169057448160442 51.54616447359785, -0.1703786817182282 51.546620390941655, -0.1704117350714234 51.54616817368793, -0.1720143925216763 51.546572321158116, -0.1718496956297209 51.5473539932255, -0.1712634820791371 51.547755064669595, -0.1698635826627437 51.54737442009587, -0.1697518334475506 51.5478427559047, -0.1691699904802625 51.54768343223469, -0.1688933140837424 51.54804918867914, -0.168045063767725 51.54781593796158, -0.1682672558219057 51.547436185907024, -0.1675170021045093 51.54716108174577, -0.1668147017514835 51.548067850609364, -0.1666325297437947 51.54807167640117, -0.1661184962957892 51.54816487943894, -0.1655389047360282 51.54894051577176, -0.1651344326162793 51.548836560010486, -0.1652651145847125 51.548373892944944, -0.1656899043921977 51.54790123864556, -0.1649886895146975 51.54767289924852, -0.165261617516342 51.54729348765912))",5.632,4.485,4.584,0.899,15.3,16.396,27.512,8.522874,7.8339789,8
E01004281,Tower Hamlets 031D,"POLYGON ((-0.0148030569010298 51.493395826870234, -0.015634773473891 51.49073537256131, -0.0163892968680361 51.490827409263545, -0.0167201568560753 51.49084529872628, -0.0175465808603846 51.49089316694195, -0.018253165823192 51.49028707057617, -0.0183000599957639 51.49061347013714, -0.0186253330527806 51.490492412803135, -0.0192944481557709 51.49089657135659, -0.0195642958538548 51.49043798815637, -0.0199313737475563 51.49066752946094, -0.0207998743714556 51.49018225282165, -0.021314692922975 51.49023550890345, -0.0214046480824755 51.490646823158166, -0.0208849057831611 51.49100450376921, -0.0202143879722486 51.49152213427238, -0.0202924244827337 51.491907457119794, -0.0207324618312242 51.49248135207521, -0.0207896564402374 51.492556758823994, -0.0215900955872381 51.491952550425374, -0.0224637064846597 51.491998455134166, -0.0225441774265816 51.492299016466845, -0.0219219132296148 51.49285836903761, -0.0225118421744285 51.49341070305449, -0.0207864780203598 51.493304626023374, -0.018089217146625 51.49290113381892, -0.0176950893396405 51.49288913913792, -0.0173026266976132 51.493903829523326, -0.0173558558917264 51.493514753002636, -0.0152199790276066 51.49342274025394, -0.0148030569010298 51.493395826870234))",7.437,1.925,1.291,8.528,7.221,23.33,20.934,8.22012,8.329102,8
E01002835,Kensington and Chelsea 016C,"POLYGON ((-0.1788464021247672 51.49429742385704, -0.1787508435996219 51.49383594703091, -0.1785355500543038 51.492730717378706, -0.1785094964203768 51.49259431924787, -0.1784282197463898 51.49205551257065, -0.1801030595938072 51.49127934986435, -0.180600659933274 51.491144926714526, -0.1801446451576157 51.49132063229116, -0.1808452917536017 51.49207442684666, -0.1809852572143934 51.49174174461444, -0.1812816585847903 51.491933934157046, -0.1818361969002853 51.49164659022786, -0.1821659922795286 51.49186920427832, -0.1824621604183977 51.49295042949791, -0.1839314553499774 51.49307547280299, -0.1841223070751012 51.4934077419756, -0.1849646749980645 51.49300963710747, -0.1855027318551594 51.49351478921037, -0.1863318143498796 51.493323404027294, -0.185923256098405 51.49360715526652, -0.1862370229353413 51.49439376988152, -0.185824569536432 51.49437731849471, -0.1859658904497019 51.4948404052265, -0.1838078847652277 51.49499320271923, -0.1832872778173309 51.495030056460784, -0.182888963220974 51.49505824566335, -0.1823912934143368 51.49509391311827, -0.180300420154575 51.495250447313566, -0.180230745416946 51.49525566090842, -0.1790629171951938 51.49534306934323, -0.1788464021247672 51.49429742385704))",0.774,0.137,1.907,0.044,20.431,32.11,54.906,10.460931,9.4447419,8
E01004111,Sutton 016B,"POLYGON ((-0.2185251814976464 51.36639616976353, -0.2189162492598349 51.36568884785353, -0.2203065328995605 51.36589585374354, -0.2208805620636451 51.365705062208555, -0.2187737723794964 51.36378096434712, -0.2160649185566688 51.36446025357218, -0.2155916899042628 51.36368703622291, -0.218645872959523 51.36251463806765, -0.2184700682499545 51.36208514749609, -0.2175704362070225 51.361165077667934, -0.217001566973315 51.360321185043134, -0.217494354912905 51.36022661790028, -0.2168976715183587 51.3593595409917, -0.2160188014718133 51.35900006068886, -0.2161306900004189 51.35859859764492, -0.2171032446939768 51.35848459290832, -0.2172952258123936 51.35888078056774, -0.2184417305418667 51.35873475409797, -0.2182211809826696 51.35760724834016, -0.2190990335552286 51.35757126360924, -0.2227663536792742 51.35694633333775, -0.222881290499428 51.35712543871166, -0.2244467904430262 51.35958200717317, -0.2269710020588326 51.362626642952414, -0.2239434582614348 51.36453390853571, -0.2229442452532468 51.36487765143229, -0.2224043104605541 51.365233148628526, -0.2231107073368588 51.365661203438314, -0.2220502205399302 51.366244247305715, -0.2179829396414343 51.36752027417986, -0.217271412521704 51.36737611544225, -0.2172924052936802 51.36689399857814, -0.2185251814976464 51.36639616976353))",10.356,7.85,4.783,14.291,15.138,10.772,14.69,10.44714,9.974977,8
