LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01000280,Barnet 007D,"POLYGON ((-0.189262454977638 51.64018355390368, -0.1874661420947121 51.63942913586075, -0.186952747284117 51.639732153361095, -0.1840818754332995 51.63994420246543, -0.1833967509315612 51.639051515359824, -0.1826319285555544 51.63852055499593, -0.1829381426928509 51.638452276985035, -0.1796850332392476 51.634110154048415, -0.1791639275159555 51.63238577692401, -0.1791353053902845 51.63139091074069, -0.1796439026328248 51.63154015652829, -0.1804040445673442 51.63104151020119, -0.1804909234002633 51.63024106736711, -0.181686887966633 51.63049210997373, -0.1820079949579797 51.63006337523239, -0.1820855731330717 51.62915688495341, -0.1814485237278726 51.62898146167564, -0.1819061726951908 51.62856940064223, -0.1833323007466537 51.62875160282335, -0.1839797893261044 51.62885638997165, -0.1841105532494609 51.629367187726004, -0.1874249148544283 51.6292589980898, -0.1875807599759964 51.628697416457314, -0.1882162908136765 51.62867498844538, -0.1882556527978647 51.62825999909761, -0.1903970456413549 51.62844016616508, -0.1907701653337545 51.62787064392935, -0.1920256374337259 51.62806277152505, -0.1933940479198371 51.62747187563484, -0.1933427710729821 51.62846692844716, -0.1945646172829208 51.62890112308534, -0.1944240951063041 51.62916628468834, -0.1935365276988537 51.629139736309305, -0.1930706573371018 51.62975504012876, -0.1913885696145466 51.62972039911553, -0.1921800698094391 51.63049908295855, -0.191824080661484 51.63060099570151, -0.192224776531779 51.631425473092, -0.1928102065844118 51.631965030572765, -0.1974711339493119 51.634063261955276, -0.1950100902942002 51.63540230507151, -0.1908245386018994 51.63672029422068, -0.1895838481060331 51.638567184599474, -0.1898477842812434 51.64087705317761, -0.189262454977638 51.64018355390368))",0.666,1.533,0.531,0.092,5.803,17.944,12.583,3.95757,3.7709089,9
E01000287,Barnet 004B,"POLYGON ((-0.2147727788925036 51.64743491477376, -0.2146088057213246 51.64688639510259, -0.2134138729252235 51.64649992506555, -0.2136844771308673 51.64568591910801, -0.2109018183935884 51.64460266553995, -0.2100374083550444 51.6449975776016, -0.209806488908791 51.644191220523496, -0.2102326299445685 51.644443097167446, -0.2108004361908448 51.644220955620725, -0.2106786014764064 51.643786814858096, -0.2110916222477978 51.643647181903916, -0.2107718141007711 51.643348352572914, -0.2102017715604297 51.64346129398418, -0.210020701562801 51.643097611985056, -0.2100486217696594 51.64307310210716, -0.2104294169997346 51.64293984131994, -0.2091187283118647 51.64145391421806, -0.2108734278128107 51.64082563302717, -0.2122882548074423 51.64080615129326, -0.2126502621117167 51.64109932445799, -0.2124119099818365 51.64179690238773, -0.2145107300395457 51.642367768759804, -0.2147985711198127 51.64324507635019, -0.2158811295216446 51.64311862559867, -0.2156553872239627 51.64233296921449, -0.2174287748522527 51.641823338182064, -0.2176774136480878 51.642391807342605, -0.2170855249193958 51.64301417556346, -0.2189023645908782 51.64352334614392, -0.2199383729921936 51.64349446399713, -0.2187225534324506 51.64457694551529, -0.2196923071699307 51.645180005683734, -0.2192669424042068 51.645788840238104, -0.2166398651751505 51.64667118705051, -0.2166596646978954 51.64716668113606, -0.215803202558763 51.647263097107164, -0.2152839016614692 51.64698295641324, -0.2147727788925036 51.64743491477376))",27.581,22.962,21.285,8.897,23.161,34.888,20.192,22.723158000000005,22.6981529,4
E01000288,Barnet 004C,"POLYGON ((-0.1906195257922948 51.64786735276505, -0.1900044520180401 51.64768119333907, -0.1884982224567249 51.64571196739319, -0.1872406656688972 51.64408759209843, -0.1869763943067642 51.64374604084604, -0.1853911491701224 51.64166674564591, -0.1851555785171121 51.641355254127525, -0.184081875432033 51.63994420246866, -0.1869527472796067 51.639732153362466, -0.1874661420959934 51.63942913586209, -0.189262454974388 51.64018355390419, -0.1898477842827046 51.640877053177284, -0.1902605925626058 51.6411589937915, -0.1919955704002137 51.64132286356101, -0.1922986639726063 51.64174853938301, -0.1914704339300744 51.64513251562482, -0.190223151791365 51.64532586613763, -0.1908999468346901 51.646936343246566, -0.1915558831980487 51.64610238856754, -0.19253046933585 51.64701405804368, -0.1930512231510766 51.64703678421718, -0.1935034102079887 51.64654233340285, -0.1945949352417938 51.64693668825036, -0.1961681296541376 51.64618431285552, -0.1968537659042426 51.646514554437225, -0.1968650014311274 51.64690678939749, -0.1962524439074571 51.64685867861034, -0.195913644342969 51.64770426716824, -0.194604089006193 51.64843996595269, -0.1946890898860544 51.64781506097966, -0.1939811011374998 51.64782203245677, -0.1940320899329705 51.6484936391762, -0.1955802844402013 51.64991123987605, -0.1944979484634888 51.64993956424039, -0.1935623602783631 51.649450842424216, -0.1906195257922948 51.64786735276505))",13.872,11.048,7.18,1.897,17.49,30.229,19.044,13.041353999999998,12.5955188,7
E01000292,Barnet 001E,"POLYGON ((-0.2006617737024803 51.652966970916744, -0.2001234203631092 51.652202526601776, -0.2006622680083005 51.65202619182849, -0.2010325421999843 51.6512280391438, -0.2006114982932764 51.6509865845914, -0.2020601497500608 51.649053266337724, -0.2027984983865011 51.6472253486957, -0.2026820546503697 51.64622537261258, -0.2019587614493594 51.64649599948314, -0.2016177026483614 51.64626620392251, -0.2005135202929586 51.64657515768153, -0.2005142028448136 51.64614578802545, -0.1999460243228476 51.64619442285615, -0.2000592652399768 51.64548111264639, -0.2006192784823685 51.64490104478286, -0.2020672606566461 51.64509834043, -0.2022134788438663 51.64549650814953, -0.2032705519795435 51.645327825217386, -0.2041498888589102 51.64558248543799, -0.2042374834328186 51.64592550363399, -0.205634598443895 51.64564232147743, -0.205891083774893 51.64605017248952, -0.2060841061915582 51.64767113250824, -0.2066720138244288 51.647699742834426, -0.2065020746522708 51.649052233568554, -0.2064633737474205 51.65075571729426, -0.206287545907278 51.651988088825014, -0.207027245536815 51.65203521060563, -0.2068373203873241 51.65293308997813, -0.2066084317182353 51.65287860855717, -0.2056546561655574 51.652859560180126, -0.2006617737024803 51.652966970916744))",11.531,14.73,2.89,1.796,19.596,16.134,15.594,11.314467,10.4741131,7
E01000295,Barnet 023B,"POLYGON ((-0.1886251124069687 51.60421310763647, -0.1879246912076063 51.60369554316159, -0.1874813947576907 51.60397076110641, -0.1866964939192006 51.60350696265809, -0.1869949212748804 51.60311000206598, -0.1860293032171657 51.60308506581053, -0.1851561218220344 51.60245125028691, -0.1844469355470439 51.60184663608146, -0.1841891879513361 51.60160321912503, -0.1845290037888959 51.601520647457924, -0.1846076536429517 51.60018616046402, -0.1857550581421093 51.60034629492931, -0.1866247955820227 51.59997907160214, -0.1876920357758888 51.60044780638235, -0.1880658630350152 51.60017823258643, -0.1870561124728475 51.599676398137895, -0.1873599359491601 51.59942204838372, -0.1861094045839314 51.59879385840041, -0.1865692850588279 51.59836548364327, -0.1896748093131832 51.599621992640905, -0.1927150903368957 51.60099818057757, -0.1924751536618348 51.60175508379112, -0.1913919900326914 51.60229023084344, -0.1919141288024403 51.60260037219773, -0.1915976023839617 51.60286524774518, -0.1911924257048292 51.60262458370319, -0.1903303580580093 51.603206066339226, -0.1900369312465464 51.6038781785793, -0.1895919837475504 51.60364334328156, -0.1886251124069687 51.60421310763647))",7.363,8.153,0.673,1.589,28.579,25.861,47.816,13.306278000000002,11.748921,7
E01000298,Barnet 023D,"POLYGON ((-0.1867955143603393 51.60785491501635, -0.1857974207673083 51.60733863876123, -0.1849377132899792 51.60734997833523, -0.1846161842222123 51.607549770380764, -0.1840665492409075 51.60723075463167, -0.1839834804298633 51.606791390301055, -0.1832626593704782 51.606917611996685, -0.1832123944471837 51.606465248280195, -0.1825133530520994 51.60662657579515, -0.1828858040472719 51.604764787985495, -0.1820930497182052 51.60309343635556, -0.1802698594954469 51.60119356488985, -0.1814773853555965 51.600978217944004, -0.1812711215093249 51.6003491732646, -0.1818021530186616 51.600133994746685, -0.1841891879476332 51.60160321912505, -0.1844469355482416 51.60184663608038, -0.1851561218217708 51.602451250288844, -0.186029303216926 51.603085065809395, -0.1869949212727486 51.60311000206804, -0.1866964939223351 51.60350696265748, -0.1874813947566436 51.60397076110658, -0.1879246912090723 51.603695543161805, -0.1886251124057924 51.60421310763561, -0.1895919837465607 51.60364334328342, -0.1900369312504616 51.60387817857926, -0.1903303580605404 51.603206066340555, -0.1911924257046802 51.60262458370499, -0.1915976023826898 51.60286524774753, -0.191337280962791 51.603044554297064, -0.1923679675417405 51.60356658235349, -0.1917108238990654 51.6036148746212, -0.1915517367196219 51.604001107852234, -0.1908709316908513 51.60374059419735, -0.1899635797960168 51.604666348745255, -0.187849693441419 51.605472608832336, -0.1886762892246807 51.60587759432168, -0.1881976338504218 51.60630998570176, -0.188851429164658 51.60661871937253, -0.1867955143603393 51.60785491501635))",14.52,5.153,1.163,0.922,23.639,27.217,25.691,11.826771,10.6238317,7
E01000304,Barnet 020E,"POLYGON ((-0.1962474068141279 51.6082495433373, -0.1941134758485528 51.607058163375875, -0.19425984751056 51.606646363987494, -0.196889769612594 51.60791502481326, -0.1971177718614189 51.60773619881189, -0.1947993344643246 51.60639598898785, -0.1948930990197419 51.60594458690777, -0.1944433946401593 51.605750630218594, -0.1946113313342185 51.605476142031364, -0.1960509517619421 51.60385302322359, -0.1966459892651418 51.604249276845394, -0.1969304886322061 51.60389635567692, -0.1998217928973441 51.60486206795025, -0.2001255801462516 51.60423230990018, -0.2018633437451567 51.604977033448066, -0.2021128652872341 51.605080957958684, -0.2014182461588747 51.60552878952307, -0.2009186008781455 51.60558787352119, -0.2013857567854488 51.60644226997644, -0.1996784092452577 51.60746031023197, -0.1998070960604896 51.60799453858285, -0.1989539229782099 51.608364604474616, -0.1983273727840326 51.608276594536, -0.1976552691283368 51.60925716629366, -0.197599583115863 51.608830444507106, -0.1962474068141279 51.6082495433373))",13.089,9.642,3.375,6.033,5.682,50.164,21.003,13.531512,14.3476335,6
E01000316,Barnet 027E,"POLYGON ((-0.1751269853032538 51.608122637664906, -0.17506813609257 51.607429312865165, -0.1743099719935271 51.60747031723558, -0.1706342344562325 51.60757611127259, -0.1713829473897846 51.605165357296634, -0.1686683147081401 51.60337939199132, -0.170538925198618 51.60279198422955, -0.1734896464472178 51.60156526004342, -0.173589894631386 51.601453183703185, -0.1756607936966029 51.600247260399044, -0.1759852920957862 51.600060613762146, -0.1761941100295933 51.60063523225517, -0.1779392457635068 51.601727811340936, -0.1745014551667848 51.60247471385778, -0.1764273294228566 51.60254978275224, -0.1772764742988321 51.60219709166604, -0.1782094801633338 51.603762188484815, -0.1788146928321026 51.603719451673385, -0.178880590130399 51.605502242577245, -0.1804561870648151 51.60520045312889, -0.1804735663881839 51.6056023291339, -0.1808034019423827 51.605575995319036, -0.1806486636052934 51.60595967383478, -0.1800181084825521 51.606026576393, -0.1798946845769854 51.606947959374246, -0.1783563260773643 51.60673164167641, -0.1782721787288762 51.607119389075734, -0.1792289632164185 51.607192828258256, -0.179468664053033 51.6076983182609, -0.1782507381417884 51.608284912258505, -0.1758278098985771 51.608462830183974, -0.1757104691631338 51.60813206699806, -0.1751269853032538 51.608122637664906))",23.182,15.454,2.889,2.729,38.459,42.934,30.681,19.874412,17.983299799999998,5
E01000324,Barnet 015F,"POLYGON ((-0.1644208483564982 51.6170981037291, -0.16345214074942 51.6164276629, -0.1631040589438228 51.616618195691586, -0.1625871816527728 51.61645120293035, -0.1619776806318299 51.61580317818523, -0.1617582391514997 51.61542997702048, -0.1604778356875128 51.61271585822761, -0.1610556131232443 51.61246370134664, -0.1608326025935351 51.61199569884538, -0.1612455827086932 51.611907686024516, -0.1616092098157207 51.61178783028901, -0.1611684351847968 51.61076594217343, -0.1620318993517884 51.61067484828063, -0.1623465753465507 51.61115777214249, -0.1626321469669582 51.61081678346545, -0.1636069520742949 51.61158487674695, -0.1658375026500586 51.61143090255112, -0.1674886684485397 51.61131282228329, -0.168365866816109 51.611665883932105, -0.1691007915191456 51.61384755951444, -0.1681069577087999 51.61419400490968, -0.1678783114718992 51.61468286581724, -0.1662441921510084 51.6148172248593, -0.1663152941041638 51.61537396299486, -0.1650493957368866 51.615608458363084, -0.1651958555571013 51.61592953495928, -0.1665848315968543 51.615821854842714, -0.1676256293583542 51.61646666076748, -0.1652328462161328 51.616644482251886, -0.1655620601887765 51.61780110466256, -0.1646904994357622 51.61812050387953, -0.1644208483564982 51.6170981037291))",14.58,14.241,3.721,6.816,19.96,23.504,19.412,13.754688,13.1294489,7
E01000333,Bexley 003A,"POLYGON ((0.1472668566169816 51.48490232713546, 0.1480544401019585 51.48422639163159, 0.1481693415578618 51.48420934024581, 0.1479900361730404 51.48329150939489, 0.1483446459242494 51.48301060269931, 0.1502095781434231 51.48332246221625, 0.1505326887113041 51.48249144585186, 0.1511905336540033 51.48210415734454, 0.1509538121582266 51.48172806453461, 0.1523302382696 51.48091887412729, 0.1498199238810481 51.48050632056943, 0.1485827575930075 51.48028578648799, 0.1480463125232354 51.48018512942653, 0.1446456865783287 51.479763962723304, 0.1430605120201434 51.47901407393235, 0.1426898197638007 51.47923765918591, 0.1434379210649387 51.48058072544527, 0.1416878570225002 51.48081282644986, 0.1418051815857229 51.48108091976371, 0.1434269415297294 51.48086042550634, 0.143910852691311 51.48116884710167, 0.142669682585718 51.48127713123189, 0.1431294592963546 51.48237418863155, 0.1416144966370881 51.48234777911828, 0.1416039286352265 51.48322577761803, 0.1403310510355926 51.483344148167056, 0.1403295269328116 51.48381909961555, 0.1432499874010517 51.484053522136776, 0.1434052877083136 51.485057590584496, 0.1442484299909263 51.484669382301156, 0.1444768937001139 51.48513555024154, 0.1461442612021432 51.48527279497121, 0.1472668566169816 51.48490232713546))",28.885,29.139,34.625,17.48,19.916,21.158,21.093,25.871106000000005,26.5059568,3
E01000344,Bexley 025B,"POLYGON ((0.0879833377829666 51.44434696583082, 0.0886172165866452 51.44382711594062, 0.090928212425792 51.44472481400769, 0.0913300896239148 51.44446932376379, 0.0904892949797476 51.44397028068086, 0.0888187747590558 51.44336300776499, 0.0887472474578296 51.44292262415776, 0.0895230327301659 51.442551976978045, 0.0893195901904193 51.44201646244361, 0.0901189481312126 51.44158262959926, 0.0913565797122352 51.44241949014056, 0.0912134814975482 51.442865770213466, 0.0925292224172726 51.44203676789396, 0.0932811916309508 51.44228700287114, 0.0937914510132709 51.44209069280729, 0.0920030888728542 51.44093209420343, 0.0907012955614113 51.439526847542226, 0.0891797045298448 51.439762380802776, 0.0888734960447123 51.44024541462377, 0.0882856217135805 51.44043799624491, 0.0878172369958251 51.44037887599822, 0.0871251244127712 51.44038884654343, 0.0871430999075054 51.44084244210469, 0.0864978234527728 51.44133460038904, 0.0859541064574642 51.441004014712746, 0.0859452882349966 51.44066207354417, 0.0819436347083494 51.43889067297865, 0.0809387738428136 51.439271110957385, 0.0814437459984018 51.43914197249783, 0.082313996389383 51.43979168162963, 0.0817787841795916 51.439800505668025, 0.0814589530739672 51.44016382359374, 0.0818311564106406 51.439997526600685, 0.083253008095795 51.44110851274857, 0.0844142793572505 51.44200991501156, 0.082826596241238 51.44284126590593, 0.0828100222650797 51.443287265146964, 0.0832156098888398 51.443543242546085, 0.0847120565616724 51.44261130534891, 0.0853345667333951 51.442880836213625, 0.0873789125704172 51.44324631986735, 0.0863585227446832 51.445086093310344, 0.0874861544203219 51.44525641313772, 0.0880808996990962 51.44479284825623, 0.0879833377829666 51.44434696583082))",2.128,4.096,11.608,5.34,7.132,8.772,10.086,6.10545,6.005502,9
E01000346,Bexley 021A,"POLYGON ((0.1093701189396018 51.449379066778775, 0.1116475324929659 51.448152751062615, 0.1128486969201638 51.448238327619116, 0.1131738525059554 51.44823450736202, 0.116465293521312 51.447845423005305, 0.1168968320344572 51.44715275699756, 0.1161753827756054 51.44690016997989, 0.1168508965552893 51.44491189656303, 0.1146221009869505 51.44431997183289, 0.114828907219858 51.44392962628977, 0.112985712689625 51.44347839417936, 0.1131249089849302 51.44317284161736, 0.1105338192764628 51.442751095926376, 0.1100003336910244 51.44346174314652, 0.1097803141734924 51.44499023496085, 0.1090718701423828 51.44473594061764, 0.1084487144262243 51.44495399781864, 0.108340987167867 51.44463604012204, 0.1077465544054785 51.44470598540799, 0.1066599562215069 51.44296290274063, 0.1059315557426455 51.443173953293346, 0.1036813603266063 51.44243326579114, 0.1036368752831592 51.442776028203674, 0.1057265526417232 51.44378587133997, 0.1064021166848895 51.445019411008424, 0.1053349145712949 51.44508962877182, 0.1047472600326474 51.44427446393033, 0.1032236554080659 51.44357208508957, 0.1029165007772408 51.44388117856686, 0.102422356765752 51.44377626515657, 0.1022058505659879 51.44422747312304, 0.103617257118143 51.44472605848643, 0.1041327344826681 51.44559462941989, 0.1054515115403736 51.44580824319383, 0.10750715874906 51.44614765240128, 0.1085825181316888 51.446313062105475, 0.1085387474461074 51.4469176867859, 0.1099037736234229 51.446475249926515, 0.1095418360658443 51.447819872221054, 0.1088644649784172 51.447887601487395, 0.1088730563101602 51.44931801012695, 0.1093701189396018 51.449379066778775))",5.86,6.716,14.709,4.812,14.822,7.671,22.636,9.661932,9.140748,8
E01000350,Bexley 021C,"POLYGON ((0.1043639893225412 51.44839569419993, 0.1044243177913919 51.44739908883049, 0.1043534876906044 51.44692972637805, 0.1037167900644867 51.44689155976439, 0.1035427313709776 51.44748821457432, 0.1029469330266907 51.447490245371654, 0.1026649296299202 51.44686601796398, 0.1034553746797348 51.44606380616831, 0.1039291258361761 51.44618314630493, 0.1041042169002096 51.44561447608216, 0.1041327344830338 51.44559462941967, 0.1036172571194075 51.44472605848641, 0.1022058505659121 51.44422747312115, 0.1024223567653748 51.443776265154995, 0.1029165007755425 51.443881178569605, 0.1032236554138793 51.443572085088945, 0.1047472600304423 51.4442744639332, 0.1053349145740979 51.445089628771406, 0.1064021166839341 51.445019411011074, 0.1057265526436433 51.44378587133921, 0.1036368752821289 51.44277602820248, 0.1036813603269771 51.44243326579281, 0.1059315557451531 51.44317395329106, 0.1066599562244466 51.44296290274019, 0.1077465544050379 51.444705985410046, 0.1083409871681452 51.44463604012368, 0.1084487144233324 51.44495399781746, 0.1090718701430486 51.44473594061846, 0.1097803141740787 51.44499023496112, 0.1100003336935889 51.4434617431449, 0.1105338192764524 51.44275109592817, 0.1085954638894588 51.44197052484212, 0.1072256549284085 51.44208575477481, 0.1060496911409542 51.441753155315304, 0.10431580292349 51.44133471606826, 0.1030112286104999 51.441738341871115, 0.102372893379999 51.442067719560434, 0.1006080692143325 51.44249863792406, 0.0999642048545581 51.44318675595324, 0.0996759029964491 51.44361393944626, 0.0992961143289524 51.44450424000441, 0.1000529721277259 51.44494524546428, 0.0998467505046438 51.445275570951495, 0.1006903681431488 51.44535015841913, 0.1017215545223142 51.44659415769442, 0.1014754296093082 51.446757106382904, 0.1020268638219041 51.447052131443364, 0.1013463560004715 51.44768248666574, 0.1016766342797598 51.44814192013373, 0.1024931215880877 51.44829294434753, 0.1024157048210811 51.44868481323844, 0.1026766972883051 51.44914507299315, 0.103602610128798 51.44934761628518, 0.1043639893225412 51.44839569419993))",4.392,2.424,17.419,4.183,6.349,12.511,18.13,7.88994,8.0548774,8
E01000352,Bexley 021D,"POLYGON ((0.1233603581502695 51.448111108904754, 0.123205078048815 51.44773006811251, 0.1224247485934928 51.447594126874215, 0.1231915588888937 51.446772935930916, 0.121946377408923 51.44636493107804, 0.1224013993569907 51.44594581511149, 0.124170574877601 51.44539057577717, 0.1241765944528498 51.444921818530425, 0.1212474307443328 51.44568530780688, 0.120864122684074 51.44536486609172, 0.1201015040655484 51.44568759662046, 0.1198039458357925 51.446817263769354, 0.1188198143489605 51.44744571281227, 0.1193011125467336 51.444677337701194, 0.1187806438992623 51.444623419261454, 0.1182995459714072 51.44499229931777, 0.118047174992766 51.445820844839915, 0.1186800106459161 51.446185365190594, 0.118383052567762 51.44694731535848, 0.1168968320334149 51.447152756999465, 0.1164652935165783 51.44784542300631, 0.1131738525045963 51.448234507359786, 0.1128486969269073 51.448238327619656, 0.111647532490116 51.448152751063546, 0.1093701189383414 51.449379066774526, 0.1094019481289766 51.449712076506486, 0.1051810946306221 51.450302505862936, 0.1051755581411898 51.450718085830026, 0.1047115896223689 51.450869494628904, 0.1051484130685709 51.45167543478926, 0.1074343903864946 51.45126305879286, 0.1075110774911482 51.45125496231111, 0.1125069305522402 51.45087349947183, 0.1194927990396743 51.44939093356912, 0.1200070291971165 51.44931893535047, 0.1232693917763377 51.448952182592386, 0.1233128604083111 51.44855025713415, 0.1233603581502695 51.448111108904754))",15.665,9.919,21.27,5.113,13.121,23.707,21.727,14.76372,14.9451026,6
E01000358,Bexley 011D,"POLYGON ((0.1381322496100715 51.46783543559763, 0.1381690694101532 51.467501378862096, 0.1390950682996311 51.46756193266385, 0.1394693529002921 51.4668129083626, 0.1407125283574576 51.46733734220796, 0.141399875007378 51.46658450075368, 0.1422152213237854 51.46694494140819, 0.1429840820130412 51.46658223340381, 0.1437384321135196 51.466426550819826, 0.1439942127156779 51.466755546383, 0.1430683415828785 51.46727607943867, 0.143429474840943 51.467571917787794, 0.1471168503504428 51.466005705633265, 0.1475711182432274 51.46567806365917, 0.1466812832068261 51.46520402264387, 0.1470638045553473 51.46454454445231, 0.1428724313834552 51.46413540342279, 0.1426961145262472 51.46411736707368, 0.1406173429086157 51.46391948791995, 0.1388250488670514 51.46375398979366, 0.1360293570240409 51.46353261448751, 0.1356085275692912 51.463946851453706, 0.135843356706202 51.46446756134856, 0.135309063078255 51.46483670552656, 0.1359128164531128 51.46481671357839, 0.1359378052615834 51.465098383876665, 0.1368910877706319 51.46545865903908, 0.1360040588890177 51.46572411744987, 0.1360196751641466 51.46600915995271, 0.1354873782392472 51.46580379234705, 0.1341102016324305 51.46595000614148, 0.1341431144636111 51.466288781298914, 0.1345792884948888 51.466735323482915, 0.1357102470261924 51.46676621815255, 0.1358858750250499 51.46733875335722, 0.1346051456625797 51.46763140046198, 0.1342400239871552 51.46725658723889, 0.1337962067241857 51.46730448698429, 0.1338451109524808 51.467616639852714, 0.1343567228592769 51.46880193470688, 0.1348857215757101 51.46872381234872, 0.1348540538143757 51.46831132693676, 0.1381322496100715 51.46783543559763))",4.406,3.486,11.314,2.511,4.619,8.613,13.731,6.149633999999999,6.312003,9
E01000359,Bexley 009C,"POLYGON ((0.1335483571401687 51.47566396809731, 0.1358562158246178 51.473623903546525, 0.1352971661105483 51.473312573166865, 0.136150123340952 51.47261359196584, 0.136034879786598 51.471932635951816, 0.1359991972598404 51.47189964364643, 0.1336160496537954 51.472566904770794, 0.1346115810183799 51.47330358325202, 0.1338971120733209 51.47384601094663, 0.1322374355441207 51.47300852880708, 0.1327541193069264 51.47275943368989, 0.1323786525232378 51.47244558596309, 0.1341510897195302 51.471800314649094, 0.1340380174108759 51.47143084032867, 0.1334806227162834 51.47151273980072, 0.1312887946787114 51.472473650843746, 0.1301480196080636 51.472635581690554, 0.1297772902503237 51.47233708945721, 0.1308373830976764 51.472178355312295, 0.1302841723191616 51.47190128398927, 0.1311273549819886 51.47113083478354, 0.1308372724831532 51.470699277754726, 0.1296621645691666 51.47064345375068, 0.1291115175658238 51.468395555172755, 0.1284695060671948 51.468373580026345, 0.1291316590039701 51.47100128565326, 0.1281995073848153 51.47170167107001, 0.1286100483621902 51.47212013897614, 0.1280361196387321 51.47232765553847, 0.1277529114277409 51.47200654289585, 0.1272938893068267 51.47051204399494, 0.1273518108643006 51.470812758434946, 0.1262205096060868 51.470958894663966, 0.1268996001786807 51.47291246698133, 0.125261836250162 51.47434531910137, 0.1259408558878808 51.47459128354233, 0.1264541415295535 51.474771463719605, 0.1292083976853001 51.473668514812324, 0.1335483571401687 51.47566396809731))",3.828,3.967,9.375,1.636,3.72,13.762,13.985,6.166791,6.4229797,9
E01000365,Bexley 015C,"POLYGON ((0.1475227825534511 51.46459378174924, 0.1491548261936627 51.46386086783071, 0.1493163971619188 51.46406292636468, 0.1497761308164462 51.46390836115935, 0.1499069507003864 51.46330300394347, 0.1494601807855012 51.46300600377667, 0.148596833479519 51.46326492808085, 0.1476418567777221 51.46201320174709, 0.1472068486021344 51.46156318773847, 0.1475420744483267 51.46155507738331, 0.1473154483789832 51.460944202433026, 0.1478111921728589 51.460002921793624, 0.1466345179074876 51.459817242572214, 0.1466356098901785 51.45951441256498, 0.1468918701180723 51.4591273759242, 0.1483904364828297 51.45919645932481, 0.1484652809045014 51.458805693463724, 0.1491640132458746 51.45875159813424, 0.1493569875672689 51.45833958270888, 0.1486949377200072 51.458112562102095, 0.1493882974581446 51.457465767327506, 0.1482222768735356 51.45722460246525, 0.1484072897582258 51.45698294377067, 0.1462817878346078 51.45720816078143, 0.1463060108968703 51.45641154568982, 0.1443131848467992 51.45666864170187, 0.1433104475691797 51.456810624594105, 0.1442540994884393 51.457457449488025, 0.1432787012067585 51.45763181901649, 0.1435178810002218 51.45874256886136, 0.1443318607033427 51.45973372049217, 0.1444782886347985 51.4601908502522, 0.1430688501512611 51.46017524084386, 0.1414985771789346 51.46124839445659, 0.1411340152208427 51.46155271966006, 0.1403338719223386 51.46282866093242, 0.1406173429044003 51.46391948792001, 0.1426961145279822 51.46411736707651, 0.142872431381994 51.46413540342221, 0.1470638045565833 51.46454454445111, 0.1475227825534511 51.46459378174924))",14.171,9.484,9.165,8.545,32.11,18.162,21.518,14.389695,12.5834945,7
E01000366,Bexley 015D,"POLYGON ((0.1406173429040462 51.46391948791896, 0.1403338719244046 51.46282866093102, 0.1411340152175669 51.461552719658016, 0.1401810300551694 51.46162945774557, 0.1383501569394134 51.46121107491598, 0.1375259784608066 51.461091284598325, 0.1369379189768166 51.461374041945824, 0.135873723985567 51.460896515401984, 0.1359301520372241 51.46020303262715, 0.1358471864617245 51.45988880299352, 0.1358525139468738 51.459250595425, 0.1349664188183912 51.459302906820696, 0.1345938966169457 51.45841669429692, 0.1340801214416523 51.4584754741058, 0.1339458035259113 51.4581438234987, 0.1329871703508336 51.45826918604317, 0.1329569721131497 51.458563794895824, 0.132031814497654 51.458821428703736, 0.1318440495523322 51.45845185352967, 0.1313583233538381 51.45853032732695, 0.1305345584713438 51.458674206844876, 0.1307980479525754 51.45925115106055, 0.1314970634949688 51.4591531448431, 0.1318250396248371 51.45953008090023, 0.132162575312897 51.461192981481446, 0.1318880135622303 51.46166438343738, 0.1319925437855924 51.46188180145292, 0.1321087372141639 51.462180779769, 0.132535898171697 51.46214225392553, 0.132724355419356 51.46255492734343, 0.1328560616154934 51.46329172128694, 0.1337302314669847 51.46324378021852, 0.1325521616535142 51.46358728049249, 0.1351455222931917 51.463509596805864, 0.1360293570249842 51.463532614487605, 0.1388250488681613 51.46375398979435, 0.1406173429040462 51.46391948791896))",13.212,7.835,7.926,4.127,11.102,11.147,15.409,9.864924,9.7465127,8
