LSOA11CD,asian(%),black(%),mixed(%),white(%),other(%),Heterogeneity index
E01003683,65.35469107551486,8.97025171624714,3.4324942791762014,15.926773455377575,6.315789473684211,0.5342965612219787
E01003688,67.35469853340575,13.905486148832155,2.444323737099402,10.755024443237371,5.5404671374253125,0.5117639995031396
E01003689,71.31331241595697,7.3509636934110265,2.3756163155535632,13.93993724787091,5.02017032720753,0.463520729157479
E01003690,60.677808727948005,3.7604456824512535,3.2497678737233056,27.623026926648098,4.688950789229341,0.5508483708916667
E01003691,64.17910447761194,9.45273631840796,3.3582089552238807,16.6044776119403,6.4054726368159205,0.5463672000693051
E01003699,23.423423423423422,6.306306306306306,3.6036036036036037,62.35521235521235,4.311454311454312,0.549182663082277
E01003701,45.53876157971721,8.922476840565578,3.4129692832764507,36.56752803510483,5.558264261335934,0.6466883833289632
E01003711,42.8646105593309,6.2205959226346055,4.181913225300575,39.04861474124412,7.684265551489807,0.6522598699464335
E01003718,61.11665004985045,9.022931206380857,3.339980059820538,21.23629112662014,5.284147557328016,0.5693284056106853
E01003719,63.21934945788157,7.130942452043369,4.0033361134278564,18.05671392827356,7.589658048373645,0.5552788986652069
E01003721,29.51078379800105,9.731720147290899,6.154655444502893,50.18411362440821,4.4187269857969484,0.6458557070519377
E01003736,48.627450980392155,11.617647058823529,2.5980392156862746,30.539215686274513,6.61764705882353,0.6517214532871972
E01003744,16.701173222912352,3.864734299516908,4.761904761904762,70.7384403036577,3.9337474120082816,0.46640575995153366
E01003747,23.01470588235294,2.794117647058824,6.029411764705882,65.58823529411765,2.5735294117647056,0.5117722750865052
E01003749,20.21578648495173,4.940374787052811,5.224304372515616,65.19023282226007,4.429301533219761,0.5270236150088953
E01003754,65.02033701336433,7.437536316095293,2.3823358512492736,18.18710052295177,6.972690296339337,0.5331974268706523
E01003758,55.88620013080444,21.0595160235448,4.34924787442773,13.211249182472203,5.493786788750818,0.6209594664478895
E01003784,63.753723932472695,8.689175769612712,1.8867924528301887,21.598808341608738,4.07149950347567,0.5373315293442427
E01003790,18.91711229946524,8.221925133689838,7.286096256684492,61.43048128342245,4.144385026737968,0.5730575652720982
E01003804,6.424433912585571,1.1585044760400212,6.582411795681938,81.67456556082149,4.160084254870985,0.322601541067733
E01003807,6.443429731100964,1.7250126839167934,7.102993404363267,79.29984779299848,5.428716387620497,0.35871172076283175
E01003808,3.699788583509514,1.0570824524312896,5.2854122621564485,87.20930232558139,2.748414376321353,0.2344242364646515
E01003820,8.316929133858268,2.1653543307086616,6.003937007874016,79.03543307086615,4.478346456692913,0.3623437403124806
E01003832,11.411208642808914,4.726536124240378,7.629979743416611,73.46387575962187,2.7683997299122214,0.43846225040018516
E01003839,7.699037620297462,3.1933508311461063,5.555555555555555,81.01487314085739,2.537182852143482,0.33298161658051706
E01003843,27.765237020316025,3.6568848758465013,5.191873589164786,58.87133182844244,4.514672686230249,0.5702547274126237
E01003854,3.727144866385373,2.5316455696202533,3.79746835443038,87.48241912798875,2.461322081575246,0.23060466330775564
E01003864,9.370725034199728,1.094391244870041,6.429548563611491,78.24897400820794,4.856361149110807,0.3723166548456942
E01003873,8.538083538083537,1.4127764127764129,4.606879606879607,83.04668304668304,2.3955773955773956,0.3001391496477491
E01003876,8.083511777301927,1.980728051391863,6.102783725910064,81.42398286937902,2.4089935760171306,0.32578213481651974
E01003878,10.027285129604365,1.6371077762619373,4.843110504774898,78.71759890859482,4.774897680763983,0.36540576859008833
E01003885,7.304460245636717,1.5513897866839044,3.038138332255979,85.77892695539754,2.3270846800258567,0.25715681329963247
E01003887,4.289693593314763,0.947075208913649,4.846796657381615,88.41225626740948,1.5041782729805013,0.2138220529015138
E01003901,5.9943977591036415,2.1288515406162465,6.218487394957983,83.52941176470588,2.1288515406162465,0.29391709625026474
E01003908,18.036403750689463,1.5995587424158852,5.184776613348042,70.49089906232764,4.688361831218974,0.4654300055765661
E01003909,17.15686274509804,1.8382352941176472,5.821078431372549,71.50735294117648,3.6764705882352944,0.4541560037004996
E01003911,9.85576923076923,38.17307692307692,7.5,38.60576923076923,5.865384615384615,0.6864621856508877
